nodeID,X_centroid,Y_centroid
2203,741529.22705598059,3390316.47498846101
2204,741521.85158804443,3390314.55853541754
2205,741522.92483023193,3390295.40520493221
2206,741471.30668651441,3390298.83427190827
2207,741525.53410350659,3390315.89175685309
2208,741524.63298045972,3390317.37232732819
2209,741523.20585643628,3390312.50440740632
2210,741526.96643586340,3390320.09302028082
2212,741523.17446402099,3390323.34325424861
2213,741519.89296988037,3390323.51978826569
2214,741513.05914826575,3390326.11833969783
2215,741513.86151642981,3390310.04391749762
2216,741525.91416942456,3390327.40709702205
2217,741530.89349885168,3390339.44192775153
2218,741497.81272899488,3390363.54789495515
2219,741513.00179556396,3390328.61841090582
2220,741515.31960562256,3390332.67242701910
2221,741523.65875764075,3390330.52494573640
2222,741531.39878856519,3390336.53491481207
2223,741524.66919465247,3390334.29967514705
2224,741525.57031769934,3390332.81916570710
2225,741527.39327505615,3390339.61363999080
2226,741515.57994090894,3390340.68290472077
2227,741522.04909781006,3390344.08000961971
2228,741521.70015982178,3390340.40330266999
2229,741517.12693797925,3390339.80042791413
2230,741526.40354930738,3390344.67781845760
2231,741516.75716665771,3390336.62368027400
2232,741523.13753775146,3390354.52671575593
2233,741522.48676057043,3390334.16743230866
2234,741514.31413280347,3390347.90885686921
2235,741529.23169465247,3390355.24693059968
2236,741525.03345246497,3390357.48756170319
2237,741530.05998241284,3390347.67787949275
2238,741526.44507355872,3390353.26661443757
2239,741521.41870637122,3390352.73743963288
2240,741529.77867137769,3390350.58985662507
2241,741522.72087108472,3390353.26690944098
2242,741521.55927033606,3390356.74259710358
2243,741523.52804068115,3390365.62537908601
2244,741510.00657665113,3390345.39426946687
2245,741520.27795930090,3390355.21312729549
2246,741530.28890493896,3390366.27711248444
2247,741514.64233918372,3390343.41358709382
2248,741509.19391389075,3390352.71333074616
2249,741530.58569855872,3390372.87067937898
2250,741525.25193797925,3390376.67009751033
2251,741519.24119579175,3390371.69949611090
2252,741524.56435659912,3390378.23889430426
2253,741520.66829947021,3390376.15064764069
2254,741518.34528107825,3390372.51331853913
2255,741519.75153107825,3390378.21458196687
2256,741515.40751659253,3390377.20010646246
2257,741517.20976268628,3390374.57234970760
2258,741526.62691763428,3390383.78814967535
2259,741517.95972199622,3390380.25894435309
2260,741519.15243032959,3390385.53858709382
2261,741513.25098176184,3390385.90662908601
2262,741478.73228465894,3390434.66147629451
2263,741513.01180532959,3390357.88513453864
2264,741516.55811066809,3390413.32981634187
2265,741515.34483348706,3390389.53903468512
2266,741523.52730825928,3390414.40303818416
2267,741518.69885773840,3390415.04544846248
2268,741523.44885773840,3390436.91442632722
2269,741513.20408641675,3390387.82340256404
2270,741523.00680044678,3390389.04348007869
2271,741717.68760692456,3389986.84315252351
2272,741717.75507111731,3390003.18726873444
2273,741724.54234325269,3389983.49472316168
2274,741693.11180126050,3390068.92284409236
2275,741711.59316519287,3390005.30046860408
2276,741728.18317170325,3389986.07801580476
2277,741768.39386506262,3390014.57933823299
2278,741731.75116486731,3389982.98967758846
2279,741739.05902619543,3389978.48434718512
2280,741834.59056102613,3390062.09125026129
2281,741735.46495067456,3389983.07290919684
2282,741739.54344188550,3389976.16053533601
2283,741755.20567333081,3389999.10800441168
2284,741754.41949982825,3389975.91020981502
2285,741737.83502717200,3389974.53785467194
2286,741736.65778107825,3389978.43051417731
2287,741736.41294872144,3389980.09254217194
2288,741734.58986929443,3389983.05335760163
2289,741485.31557730224,3390111.54108953523
2290,741450.84969595459,3390109.85145330476
2291,741480.84121206787,3390116.61032374762
2292,741482.23706574622,3390122.47828435944
2293,741477.89317333081,3390111.54143540096
2294,741477.65863557043,3390122.29228989314
2295,741475.17938752356,3390115.89985418366
2296,741475.75216177490,3390129.08699814510
2297,741474.07513947668,3390116.62546046637
2298,741447.14632681396,3390108.76820135163
2299,741473.25741079834,3390114.02229070710
2300,741455.69902049878,3390107.87570460699
2301,741468.31962596753,3390110.07606267976
2302,741465.42877717200,3390112.26256577205
2303,741454.76662710693,3390110.68958807038
2304,741466.30892447021,3390121.53783432674
2306,741469.62673452881,3390129.45009628963
2307,741453.64138296631,3390121.50406154059
2308,741467.85561636474,3390139.91658798885
2309,741460.75090038159,3390145.09376287507
2310,741456.00061555090,3390142.98599513434
2311,741459.35506704834,3390139.39241806697
2312,741442.07808950928,3390120.91165431403
2313,741464.86051952222,3390146.60337591218
2314,741453.88578807691,3390149.27563746832
2315,741451.71926382568,3390128.88208278082
2316,741459.53719595459,3390150.15281438874
2317,741462.68315135816,3390156.55991888093
2318,741446.02572134521,3390158.85511541413
2319,741451.44808462646,3390150.97185532283
2320,741430.51367707434,3390198.44694280671
2321,741448.39579784253,3390150.65346543025
2322,741443.52563996497,3390153.29608424567
2323,741448.16675324622,3390141.30972560309
2324,741429.92049673584,3390155.90967067145
2325,741417.96674103918,3390143.55160792731
2326,741406.74209097412,3390138.21371730231
2327,741434.44175731519,3390149.17369858455
2328,741417.46680207434,3390137.03668483160
2329,741438.21810415771,3390146.08992783260
2330,741420.01914989331,3390130.67339340877
2331,741398.54873159912,3390143.03304306697
2332,741412.98232534912,3390123.01140610408
2333,741403.95532746497,3390145.15535752010
2334,741425.68085236731,3390140.47266912507
2335,741424.65464794019,3390147.28670517635
2336,741414.92993683997,3390152.40527614020
2337,741407.73688264075,3390142.23835516023
2338,741405.74701447668,3390152.69991318416
2339,741405.40851350012,3390148.35645818757
2340,741398.13713085034,3390150.94529485749
2341,741396.67887889722,3390138.98879257869
2342,741401.09068309644,3390137.08646917390
2343,740895.49758922437,3389177.06926743221
2345,740872.39163727942,3389194.56336736726
2346,740895.37756358960,3389192.40850083064
2347,740876.26136791089,3389216.74569972418
2348,740901.37761953857,3389216.97323878668
2349,740917.44591787842,3389250.26783514069
2350,740884.88138337317,3389241.28533188533
2351,740949.01481639722,3389313.59189113043
2352,740957.08075979736,3389471.77808904694
2353,740897.61622122314,3389267.83477036189
2354,740951.11373404053,3389326.56308253668
2355,740965.43725088623,3389350.64678208064
2356,740967.48938508215,3389356.27914698981
2357,740926.18482473877,3389337.51234197663
2358,740929.83592744055,3389349.93446111726
2359,740980.75543732825,3389388.42677068757
2360,740954.44096385816,3389403.26380682038
2361,740988.73000601318,3389383.26897446346
2362,740990.48519400146,3389392.81344874762
2363,740937.24758413818,3389370.44471502351
2364,740998.81896475342,3389401.25436671637
2365,741032.49222321692,3389459.87289698981
2366,741037.54439810303,3389477.82948064851
2367,741005.33343008545,3389510.79542303132
2368,741033.26826488355,3389464.22600571346
2369,741447.18477896240,3389971.35723129939
2370,741454.82593293372,3389971.94524399471
2371,741477.59849559644,3389959.61492172908
2372,741488.30208853271,3389978.36569484137
2373,741490.05037954834,3390104.97677882574
2374,741467.23116568115,3390100.12942775153
2375,741487.47225454834,3390093.24561834382
2376,741493.29537466553,3390106.13355779694
2377,741479.67485057691,3390090.56930812262
2378,741486.48787954834,3390088.38740301179
2379,741481.71657827881,3390096.95216131257
2380,741480.17493195715,3390087.66230535554
2381,741483.50840770581,3390094.90770737361
2382,741491.84233104566,3390093.42685206793
2383,741672.95308950928,3390139.76148748444
2384,741698.37148550537,3390145.83464829158
2385,741691.84989940503,3390164.03232081793
2386,741676.88045767334,3390139.84960190486
2387,741679.01630158606,3390122.63755559968
2388,741736.15013133863,3390146.09844223689
2389,741695.16817739990,3390142.34427150153
2390,741674.11991893628,3390136.11908229254
2391,741682.41199250403,3390146.47720607184
2392,741667.80164094153,3390145.56598170660
2393,741672.32794709387,3390148.25241359137
2394,741661.32729605224,3390141.75222031306
2395,741668.35354116943,3390159.83652003668
2396,741665.53029898193,3390168.77841456793
2397,741664.80147818115,3390142.83065048885
2398,741674.38542186597,3390144.12943792390
2399,741672.17171743896,3390145.41398382233
2400,741665.75472525146,3390139.43334213924
2401,741669.91123973706,3390139.10964218806
2402,741670.47371939209,3390143.45804103278
2403,741666.41085318115,3390149.03679672908
2404,741663.09794628003,3390160.46912908601
2405,741663.09288036206,3390150.79674545955
2406,741669.23916128662,3390149.76728582429
2407,741658.12876903394,3390167.52853663824
2408,741657.35303254309,3390143.66418727301
2409,741660.89480093506,3390151.41448227596
2410,741654.95166535559,3390153.61594915437
2411,741645.22174592200,3390158.56743637752
2412,741647.70648713293,3390145.69901800202
2413,741649.44592805090,3390164.91570297908
2414,741647.61774201575,3390159.03798691463
2415,741652.14941926184,3390152.05227931403
2416,741634.25234488037,3390150.90064764069
2417,741649.73777782300,3390152.49840561580
2418,741638.91416942456,3390147.75334946346
2419,741646.46151236084,3390152.25832382869
2420,741640.16423045972,3390150.28276840877
2421,741645.39897167066,3390150.81700913142
2422,741654.82701122144,3390129.76620753668
2423,741648.02934276441,3390150.95924139069
2424,741655.06126415113,3390138.94340276765
2425,741651.56608592847,3390148.87079127692
2426,741648.97217316809,3390147.81197373103
2427,741645.70111603918,3390147.40497096442
2428,741638.24731965247,3390157.74400091218
2429,741650.86316437903,3390131.34486150788
2430,741643.76349396887,3390145.94416570710
2431,741647.17006948974,3390140.35052760504
2432,741629.33539338293,3390146.37111679744
2433,741630.74672964599,3390161.57791407965
2434,741623.00669872144,3390156.31807724666
2435,741637.57566844800,3390139.46839666413
2436,741619.26685090247,3390157.56832138728
2437,741693.51156118896,3390158.31617498444
2439,741715.51841747144,3390150.63853216218
2440,741687.06327831128,3390152.91874456452
2441,741701.16331493238,3390148.06519842194
2442,741686.44867463293,3390151.32056951569
2443,741688.49023957434,3390167.95922104549
2444,741688.56335969153,3390154.61993678473
2445,741678.36462922278,3390161.14517482184
2446,741680.75035106519,3390151.94347397517
2448,741769.93231721106,3389886.70728826569
2449,741781.79230256262,3389902.98253647517
2450,741775.49005646887,3389882.49606593512
2451,741796.52802033606,3389879.29932928132
2452,741783.10500601318,3389893.42304754304
2453,741134.98023998120,3390043.07844305085
2454,741136.77742015698,3390031.11191066168
2455,741132.39168814209,3390032.01437648199
2456,741117.07799795654,3390042.59447495174
2457,741129.69874584058,3390035.12255112361
2458,741116.90106721106,3390031.08409897517
2459,741129.84468089917,3390028.62224594783
2460,741121.63064077881,3390024.60281642340
2461,741673.86379507568,3390197.06428289460
2462,741665.47760529700,3390211.05098740291
2463,741668.63963329175,3390186.35788234137
2464,741680.25490835693,3390194.62283595465
2465,741668.29071564856,3390182.18119573640
2466,741673.06704214599,3390183.78893295955
2467,741659.60250357178,3390189.90745306062
2468,741674.98903921631,3390185.49975856207
2469,741786.14231883863,3390205.92084010504
2470,742002.53363557043,3390131.23203802155
2472,741896.39288850012,3389984.43344386481
2473,742060.99298615637,3389988.96231349371
2477,742045.86814891675,3389903.57372299861
2479,741751.69529735425,3389980.18513250398
2480,741765.19651805738,3389961.89403549861
2481,741780.59800731519,3390005.68132797908
2482,741761.12600210693,3390133.73433701228
2483,741756.51194774488,3390076.26502752351
2484,741758.67267365637,3390136.01404078864
2485,741753.29751089599,3390122.71919012116
2486,741754.29877228918,3390039.02731593512
2487,741767.74180614331,3390082.18682114314
2488,741760.84975698974,3390145.48523219489
2489,741752.55809032300,3390106.69359604549
2490,741825.43829865637,3390100.24115260504
2491,741761.77736929443,3390114.57144435309
2492,741821.03127554443,3390131.24324814510
2493,741763.42845165113,3390119.02753973054
2494,741755.82338980224,3390145.78920761775
2495,741755.03213003662,3390113.58619451569
2496,741752.97435008863,3390136.80341863679
2497,741746.44786083081,3390135.73968776129
2498,741723.42047639075,3390119.63138087653
2499,741735.52488719800,3389804.22201808356
2500,741767.15277619543,3389757.98762273835
2501,741615.98448192456,3390217.86216497468
2502,741624.90739452222,3390188.37908188533
2503,741647.64813752356,3390217.40508286189
2504,741627.45394400146,3390222.78862778377
2505,741641.49648550537,3390229.52384710358
2506,741643.94474803784,3390217.15521510504
2507,741661.40995799878,3390187.61309067439
2508,741656.89333609131,3390233.70473496150
2509,741651.17489126709,3390185.29948186921
2510,741658.78998322668,3390187.30428330135
2511,741654.14380402747,3390189.70171372127
2512,741651.60171011474,3390205.82058986090
2513,741646.61717235425,3390193.78548447322
2514,741645.33586131909,3390192.50595363043
2515,741651.41437287512,3390194.14319117926
2516,741642.01249706128,3390205.35528834723
2517,741650.19039419678,3390190.36358912848
2518,741630.20467642334,3390185.82982651424
2519,741644.79421499756,3390187.57440455817
2520,741632.90236929443,3390213.15526596736
2521,741641.33044953528,3390186.32941961335
2522,741626.87598176184,3390208.85128037166
2523,741638.82499706128,3390190.94246689510
2524,741631.43372101965,3390199.78172063874
2525,741616.29232290771,3390182.68292506598
2526,741620.22487906006,3390182.43766546296
2527,741617.71405549231,3390197.72310654353
2528,741617.28711457434,3390187.12429062556
2529,741614.20860301831,3390198.31140406989
2530,741612.30776480224,3390175.67278305721
2531,741615.72447215894,3390188.58998886775
2532,741611.35407014075,3390209.67041285895
2533,741609.14063019934,3390191.36045599030
2534,741591.48376984778,3390150.10810613679
2535,741615.37555451575,3390184.83019272517
2536,741611.39099641028,3390177.82005071687
2537,741107.49772655347,3389787.31879949616
2538,741100.31482453528,3389795.82970444392
2539,741046.59319571045,3389746.43427801179
2540,741054.28673819092,3389724.59382391023
2541,741785.45892853918,3389924.16043361090
2542,741835.22854116943,3389886.83835109137
2543,741805.80438752356,3389903.52135483455
2544,741821.83636994543,3389929.06216700934
2545,741750.52330028394,3389983.82766993903
2546,741783.17194123450,3389949.12326320074
2547,741710.18606070068,3390057.63235743903
2548,741713.62474071363,3389992.42213201569
2549,741748.50116486731,3390063.41138982819
2550,741686.36133332434,3390068.27092758846
2551,741692.62638866284,3390138.61868556403
2552,741708.78965770581,3390090.45325994538
2553,741710.28904735425,3390140.34879827546
2554,741737.23887645581,3390137.03412135504
2555,741399.87290965894,3390064.85104640387
2556,741412.25883495191,3390087.05783351324
2557,741410.53477489331,3390086.10210434627
2558,741413.68608104566,3390082.00349187898
2559,741405.71686310950,3390076.98922999762
2560,741387.13747671631,3390077.74000310944
2561,741401.01349396887,3390072.46444972418
2562,741407.40444448974,3390079.69520330476
2563,741412.70693472412,3390077.06222804449
2564,741410.89427196363,3390079.93997462653
2565,741398.30341096106,3389822.76158920955
2566,741366.42625438550,3389821.63095363043
2567,741402.73100292066,3389809.93682114314
2568,741397.08984894934,3389818.39865382574
2569,741396.33468130615,3389812.79532130621
2570,741389.37590038159,3389810.97197739314
2571,741390.65721141675,3389812.50151840877
2572,741396.74109406653,3389804.04943100642
2573,741426.48763540771,3389822.39234685944
2574,741406.90851350012,3389798.94068670319
2575,741418.22174592200,3389800.94514226960
2576,741394.40281688550,3389772.31224838924
2577,741384.09412141028,3389822.52713282965
2578,741339.77423615637,3389763.91794093512
2579,740925.59538280347,3389756.06869777106
2582,740898.89707958081,3389660.00155909918
2583,740959.50420645264,3389734.31412013434
2584,740884.38605764892,3389634.99649318121
2585,740981.28166210034,3389737.05242172908
2586,740968.84375519934,3389707.25758123444
2587,740892.58981334546,3389629.59339666413
2588,740881.00091055420,3389600.98516098689
2589,740942.46717845777,3389695.16138982819
2590,740883.75103771070,3389604.96538559627
2591,740906.83093781653,3389588.63831853913
2593,740917.43532319251,3389622.31094630621
2595,740859.92980968335,3389379.55632797908
2596,740883.50112926343,3389597.03842433356
2597,740879.98527538159,3389597.29391749762
2598,740884.48537202063,3389611.31865708064
2603,740885.23013825598,3389616.75516017340
2606,740892.36569225171,3389639.42734034918
2607,740885.11011262122,3389631.67752345465
2608,740882.71934011963,3389631.45724757574
2610,740953.69446829346,3389876.01462062262
2615,740893.50106822827,3389647.20714585017
2616,740895.98031118896,3389653.76622788142
2619,740906.77246105054,3389669.43275213288
2620,740906.13672903564,3389688.34602117585
2622,740904.40238963941,3389677.71796941804
2624,740907.29817211011,3389694.87568426179
2626,740917.19977326575,3389701.68385076569
2630,740925.91825369385,3389760.99543523835
2631,740925.15827953198,3389726.54231023835
2632,740920.43898021558,3389742.36239894293
2634,740940.04936738196,3389763.81281805085
2636,740931.59022533277,3389780.38343572663
2638,740946.84642548743,3389781.89193995856
2640,740950.58598847571,3389800.23591375398
2642,740943.06735749426,3389971.91458400153
2643,740937.39742036047,3389813.53217840241
2644,740937.87129222730,3389821.79729477596
2646,740938.00116995361,3389845.23021713924
2648,740955.37711599853,3389859.45968898199
2650,740934.70349641028,3389885.01232163142
2652,740945.79707347730,3389947.04497544002
2655,740928.85216279211,3390021.04151678132
2656,740899.77223725501,3390012.30374415778
2658,740912.55849213782,3390085.04707098054
2659,740912.22604381421,3390022.17066717194
2660,740921.37218740967,3390042.72004461335
2662,740905.28755199292,3390058.70301580476
2665,740894.54667166260,3390099.48603582429
2666,740889.01487743238,3390112.03643051814
2668,740902.58350129309,3390111.08894109773
2671,740899.11440542724,3390119.26622788142
2672,740874.40975963452,3390110.54269679449
2674,740894.99422211829,3390127.34560410213
2676,740873.27424632886,3390112.26844549226
2678,740882.42574067297,3390122.81236028718
2680,740878.60771190503,3390127.56311305426
2682,740875.89392609778,3390132.00476344489
2684,740872.96138011792,3390136.10824855231
2686,741003.09666962805,3390382.98952500056
2687,741662.61145539465,3389947.83670314215
2688,741653.64756786206,3389928.95820379304
2689,741658.69466665771,3389937.57636785554
2690,741658.86117056396,3389949.50363429449
2691,741658.31431590894,3389944.82195297908
2692,741655.85057079175,3389947.60151433991
2693,741654.81407176831,3389945.16018947028
2694,741640.07861848059,3389949.74938217830
2695,741650.84503693762,3389946.65534734773
2696,741646.32898469153,3389954.05838282965
2697,741644.53731802490,3389945.34675359773
2698,741652.28255728271,3389951.27363348054
2699,741652.33990998450,3389948.27322657965
2700,741656.84536245849,3389952.20987208746
2701,741641.74605825928,3389904.76099920319
2702,741629.26587433997,3389915.23760239314
2703,741637.03731802490,3389909.74191554449
2704,741628.93272411206,3389901.22209946346
2705,741637.53739940503,3389907.16822576569
2706,741633.27675894287,3389902.48678859137
2707,741641.41278596106,3389900.08413966559
2708,741636.85520946363,3389898.48113266658
2709,741630.42773957434,3389892.91737127351
2710,741626.08368439856,3389892.15296697663
2711,741638.36584992590,3389889.42656723689
2712,741623.79714468506,3389886.93199936580
2713,741637.90761831787,3389880.82801580476
2714,741645.29350292066,3389882.57793442439
2715,741624.84945181396,3389878.86774969148
2716,741621.37526968506,3389877.78923813533
2717,741630.31858836988,3389878.23996241949
2718,741625.18288687256,3389873.53897364996
2719,741629.04769400146,3389876.54395818757
2720,741662.29506948974,3389854.94337225007
2721,741628.73537710693,3389861.11152410554
2722,741644.82046011474,3389816.44620021246
2723,741638.56403107825,3389870.92068751715
2724,741623.69334422925,3389861.99905665778
2725,741627.12077342847,3389855.32174952887
2726,741618.32324738684,3389857.87627426814
2727,741614.75016795972,3389851.87588771246
2728,741627.28756216553,3389847.98802963924
2729,741616.44310008863,3389844.65974187898
2730,741622.27679963293,3389847.62531805085
2731,741620.01123566809,3389831.81566635799
2732,741640.90861522534,3389824.94695297908
2733,741623.68842072668,3389843.23778549861
2734,741620.08970653394,3389808.63754542731
2735,741607.75515249756,3389832.95842758846
2736,741615.29771434644,3389808.36325343512
2737,741626.04299429443,3389825.86410792731
2738,741608.07817088941,3389828.21306626033
2739,741613.09935008863,3389828.32563543366
2740,741617.88090526441,3389829.43324041413
2741,741615.46405549231,3389830.04623683356
2742,741609.60417186597,3389838.08607244538
2743,741613.89115917066,3389822.25648260163
2744,741604.63005077222,3389826.05138413142
2745,741609.08889273193,3389812.55990870856
2746,741612.70900991943,3389807.30453761481
2747,741605.75517284253,3389824.24220037507
2748,741604.27592479566,3389821.95773585699
2749,741606.69798290113,3389821.01140610408
2750,741601.26009634521,3389820.63933579158
2751,741617.81866975012,3389812.50556707429
2752,741618.08940135816,3389820.09927638434
2753,741625.30865998450,3389819.51069402741
2754,741620.17802440503,3389824.31511704158
2755,741624.29315705481,3389806.48037989996
2756,741632.60101838293,3389806.83304103278
2757,741627.85059113684,3389813.39747381257
2758,741632.49677033606,3389811.25013494538
2759,741643.79108185950,3389686.26559718512
2760,741649.29118358472,3389705.31605291413
2762,741657.99459341553,3389726.02304347418
2764,741671.78735871497,3389715.24242417049
2768,741729.32835399488,3389681.01270818757
2769,741669.42251089599,3389723.11071030330
2770,741701.45707713941,3389648.45236476324
2772,741734.51589468506,3389703.22488673590
2773,741663.68770864990,3389725.65028142976
2774,741672.47129833081,3389606.44577296637
2776,741654.08289094153,3389724.93482732819
2777,741665.89128124097,3389705.10466782283
2778,741652.04639191809,3389718.63547023199
2779,741644.41579702881,3389708.12515529059
2780,741659.30802928784,3389667.26877101324
2781,741661.55768342200,3389703.50664536189
2782,741641.73358674231,3389690.63860336971
2783,741658.13562531653,3389700.17803208064
2784,741597.67930614331,3389630.19984197663
2785,741679.69971223059,3389693.07392644929
2786,741654.54692088941,3389694.34439357184
2787,741651.61450715247,3389688.19198878668
2788,741665.29275015381,3389672.82284816168
2789,741608.20526642981,3389686.80146551179
2790,741584.98584504309,3389621.32720200252
2791,741624.07076529053,3389699.83116928767
2792,741575.63979605224,3389735.68348455476
2793,741644.48370881262,3389694.86931626033
2794,741641.65002961340,3389704.64456447028
2795,741638.78538524488,3389695.82535060309
2796,741649.47361766675,3389696.64871486090
2797,741641.53550731519,3389700.05606349371
2798,741614.29364533606,3389726.79422267340
2799,741654.50507111731,3389706.60015122127
2800,741647.43146271887,3389720.11604070710
2801,741643.34265656653,3389717.10609197663
2802,741655.93740347412,3389710.63477850007
2803,741645.18661001709,3389712.97836573981
2804,741645.58750926831,3389724.24376694392
2805,741359.65125031653,3390076.20734930085
2806,741385.39284781006,3390058.02308416413
2807,741369.96393342200,3390112.70889552496
2808,741357.61924754956,3390117.60222641658
2809,741397.10122183349,3390109.81495428132
2810,741386.82420360425,3390129.67979192780
2811,741387.57444774488,3390116.10527817439
2812,741379.26152049878,3390107.08057928132
2813,741386.12677521887,3390093.14311997127
2814,741400.42975373450,3390097.88280502986
2815,741390.77250682691,3390119.76234197663
2816,741401.90361034253,3390110.58932765387
2817,741163.18405671301,3389768.21998357819
2818,741109.04401154700,3389834.88056707429
2819,741222.83353181067,3389796.40361801814
2820,741271.88367219153,3389800.67009751033
2821,741176.54448965576,3389756.92898829840
2822,741299.48061636474,3389709.73587306403
2823,741236.42877717200,3389755.51769272517
2824,741171.03394074622,3389739.96253728913
2825,741190.64982616284,3389741.48560857819
2826,741184.13391633215,3389730.50013494538
2827,741243.45559195068,3389734.57962306403
2828,741185.80599478271,3389724.20059474371
2829,741199.34871939209,3389714.24799871491
2830,741120.52671825269,3389643.94573227596
2831,741203.06787629309,3389704.15892807674
2832,741292.21025096753,3389644.03569809627
2833,741222.82491568115,3389670.16492986726
2834,741236.14437368896,3389611.92945623444
2835,741273.36489370849,3389666.12688461971
2836,741236.49274201575,3389654.54513820074
2837,741284.15228791418,3389652.69373846101
2838,741210.37600210693,3389679.97531398199
2839,741255.67674266675,3389627.29180161189
2840,741244.86863719800,3389631.96929184627
2841,741196.95430003980,3389606.21652491949
2842,741247.28013622144,3389641.11199204158
2843,741180.16629548254,3389634.02365382574
2844,741183.99347443762,3389717.15616114996
2845,741107.45613109448,3390140.43478663824
2846,741106.33623770264,3390141.99402125739
2847,741103.56513988355,3390148.26905584382
2848,741101.58062246826,3390148.72516139410
2849,741104.11733511474,3390142.94525416754
2850,741099.09616608801,3390142.58272568416
2851,741102.78911856201,3390143.33254257869
2852,741100.04941315833,3390139.01867946051
2853,741102.36723338941,3390142.57269557379
2854,741104.80489614990,3390141.70984156989
2855,741107.33118195715,3390136.26323715877
2856,741107.93535879639,3390138.36117823981
2857,741106.19566356519,3390137.98877223395
2858,741107.36767080810,3390134.67978175543
2859,741102.66416942456,3390139.41067775153
2860,741103.94562287512,3390131.10137192439
2861,741104.71122753003,3390136.03779363679
2862,741102.19537873450,3390140.65101385163
2863,741085.97040314856,3390133.95100164460
2864,741085.16816722730,3390140.68681097077
2865,741100.84629833081,3390142.20514186285
2866,741097.26802074292,3390136.28841416072
2867,741099.40860505286,3390148.34289821051
2868,741096.79384878662,3390148.36766831111
2869,741096.48140982178,3390142.60749578523
2870,741095.46563223389,3390148.92184718512
2871,741093.43954987708,3390141.87241888093
2872,741094.14783234778,3390149.30920680426
2873,741091.44460562256,3390143.24534368562
2874,741089.72562165442,3390152.04497544002
2875,741090.12680573645,3390143.63270330476
2876,741078.05825308349,3390146.19750229549
2877,741087.52246613684,3390143.07395696687
2878,741092.88750723389,3390136.77410141658
2879,741091.06440746167,3390140.40187851619
2880,741086.46512360754,3390141.21605698299
2881,741079.46986400464,3390141.64323186921
2882,741078.32406118896,3390134.19679021882
2883,741084.33480337646,3390138.91715765046
2884,741078.63650015381,3390139.87357854890
2885,741084.38692739990,3390136.50034856843
2886,741078.01147980872,3390138.35878769588
2887,741082.67850251379,3390134.87791204499
2888,741082.99108389404,3390130.71591456793
2889,741087.18931590894,3390128.47506984137
2890,741088.38724274817,3390133.25461085699
2891,741093.49182648840,3390129.20008611726
2892,741099.07024649170,3390134.24410263728
2893,741090.35092683020,3390133.21532456111
2894,741095.60129304114,3390132.58250188874
2895,741096.50761424878,3390131.35203313874
2896,741111.78481558349,3390122.43832667731
2897,741089.62179068115,3390127.27878077887
2898,741089.05931102613,3390123.18059555721
2899,741094.39814769605,3390127.96961736726
2900,741095.32532258215,3390126.15577459382
2901,741094.64817821363,3390126.97441879939
2902,741101.51329051831,3390122.20887517976
2903,741105.08128368238,3390119.20336167049
2904,741093.67943838623,3390121.53301254939
2905,741095.12218740967,3390125.65074936580
2906,741092.99707551184,3390123.01846583746
2907,741509.07888296631,3390026.02473211335
2908,741530.84507762769,3390087.88066879939
2909,741518.73539745191,3390053.42294581793
2910,741509.24595653394,3389999.34657049226
2911,741521.84560659912,3390011.63599920319
2912,741492.73936473706,3390014.73544581793
2913,741512.96989452222,3390018.10737371491
2914,741505.72500113037,3389990.67943588924
2915,741489.27067577222,3389994.31291977596
2916,741499.50602733472,3389975.53173081111
2917,741495.81785594800,3390004.29847478913
2918,741467.30033885816,3389999.90719874762
2919,741485.57688915113,3390051.84616359137
2920,741470.51406363037,3390002.64737208746
2921,741461.56553661206,3390002.44701401424
2922,741463.17507437256,3389998.81430323981
2923,741489.86359162512,3390054.86079168366
2924,741435.41752635816,3390028.45966863679
2925,741499.26571157959,3390025.55451726960
2926,741494.69741323974,3390044.46286281012
2927,741485.60309357825,3390040.92382065486
2928,741509.16213491943,3390031.77994044684
2929,741533.16862499097,3390413.03491989803
2930,741559.84149689856,3390470.83229843806
2931,741534.50134797278,3390461.17556015681
2932,741528.12659211340,3390414.00574000739
2933,741532.47555044678,3390434.44827540778
2934,741529.22491975012,3390462.30833705328
2935,741525.23545848706,3390435.53690354060
2936,741526.64665233472,3390459.99937709235
2937,741734.21295685950,3390115.87104558991
2938,741750.56805939856,3390127.66075913142
2939,741748.04193635168,3390123.35169744538
2940,741736.19212352613,3390125.42066717194
2941,741749.06293244543,3390116.78746811580
2942,741741.82819123450,3390107.87035385799
2943,741122.91509512451,3389810.59362045955
2944,741107.49674999097,3389854.94074773835
2945,741108.47153229895,3389802.01580063533
2946,741092.37111929443,3389828.33739487361
2947,741094.80894481519,3389817.05211655330
2948,741105.46587637451,3389819.04163885163
2949,741100.28821320715,3389835.51850652741
2950,741102.72603872803,3389824.23322820710
2951,741145.25011709717,3389798.58603175543
2952,741135.66965241614,3389914.43753322028
2953,741128.75791942456,3389900.94202947663
2955,741160.66100576904,3389909.74409246491
2956,741198.66282665113,3389960.37212387752
2957,741116.45003775146,3389884.82437404059
2958,741193.11566682043,3389954.49468247127
2959,741210.77816275146,3389965.39611069392
2960,741176.48402416089,3389974.88453435944
2961,741191.75601716223,3389966.30443588924
2962,741171.44228628662,3389956.34453598689
2963,741197.39209504309,3389948.00359360408
2964,741248.65592967847,3389950.81855535554
2965,741167.66639720777,3389928.91143051814
2966,741245.96328238037,3389933.66549952887
2967,741212.75240591553,3389955.51787583064
